FID,Iteration,Latitude,Longitude,State,Lake,Lake ID,Lake Size km2,Number of Lakes in Buffer,Infected?,Infect Reduction Type,HSI,Probability of Infection,Boat Threshold,Initial Boats,Uninfected Boats Arriving,Infected Boats Arriving,Total Boats Arriving,Total Boats Leaving
299,2,39.87505,-119.49082,NV,PYRAMID LAKE,0,439.936,0,TRUE,Null,0.707106781,1,100,12261.3382,24823.50918,2.456969876,24825.96615,12261.3382
279,2,38.975317,-107.339134,CO,PAONIA RESERVOIR,0,1.357,0,FALSE,Null,0.913727366,1,100,117.4147,116.5455051,0.079142634,116.6246477,117.4147
54,2,35.644,-97.367,OK,ARCADIA LAKE,0,7.366,0,FALSE,Null,0.988977,1,100,20460.6744,4040.583441,0.352145985,4040.935587,20460.6744
28,2,42.545,-112.763,ID,MILNER LAKE,0,17.603,0,FALSE,Null,1,1,100,2468.272867,1611.066367,0.375325571,1611.441693,2468.272867
112,2,44.027,-103.786,SD,DEERFIELD LAKE,0,1.327,0,FALSE,Null,0.982445927,1,100,1449.4118,180.4342062,0.083178015,180.5173842,1449.4118
391,2,40.032544,-106.209489,CO,WILLIAMS FORK RESERVOIR,0,5.441,0,FALSE,Null,0.47505105,1,100,44.62577778,661.0472483,0.446720333,661.4939687,44.62577778
42,2,36.238,-106.429,NM,ABIQUIU RESERVOIR,0,7.039,0,FALSE,Null,0.845,1,100,290.02535,239.5089085,0.146127704,239.6550362,290.02535
204,2,38.5798,-122.2479,CA,LAKE BERRYESSA,0,75.585,0,TRUE,Null,0.58637019,1,100,4008.6794,6642.653587,0.257959196,6642.911546,4008.6794
272,2,38.426,-106.1468,CO,OHAVER RESERVOIR,0,0.06,0,FALSE,Null,3.16E-04,1,100,111.58288,5.916303022,0.007330982,5.923634004,111.58288
218,2,37.22688,-107.907497,CO,LAKE NIGHTHORSE,0,6.029,0,FALSE,Null,0.974679434,1,100,257.6173,451.1098506,0.567207419,451.6770581,257.6173
257,2,42.054,-116.169,ID,MOUNTAIN VIEW RESERVOIR,0,1.685,0,FALSE,Null,0.696967176,1,100,158.0673,48.35636533,0.014611904,48.37097723,158.0673
379,2,43.585833,-118.20777,OR,WARM SPRINGS RESERVOIR,0,16.749,0,FALSE,Null,0.972111105,1,100,518.4443333,559.1190185,0.323702256,559.4427208,518.4443333
66,2,43.912,-118.153,OR,BEULAH RESERVOIR,0,7.255,0,FALSE,Null,0.492161356,1,100,297.1175333,326.3577582,0.191983934,326.5497421,297.1175333
23,2,44.13,-110.8177,WY,GRASSY LAKE,0,1.259,0,FALSE,Null,2.74E-04,1,100,323.4832,41.62693497,0.027676629,41.6546116,323.4832
191,2,40.9387,-102.6312,CO,JUMBO RESERVOIR,0,5.74,0,FALSE,Null,0.986154146,1,100,759.5846,312.1439524,0.156574259,312.3005266,759.5846
126,2,39.637,-111.237,UT,ELECTRIC LAKE,0,1.897,0,FALSE,Null,0.95,1,100,72.4905,207.807002,0.420801805,208.2278038,72.4905
45,2,42.413,-122.771,OR,AGATE RESERVOIR,0,0.827,0,FALSE,Null,0.387298335,1,100,1510.23685,49.41046525,0.011236836,49.42170209,1510.23685
161,2,47.781,-116.674,ID,HAYDEN LAKE,0,15.612,0,FALSE,Null,2.86E-04,1,100,798.73128,1054.519771,0.411770148,1054.931541,798.73128
284,2,40.7849,-106.8907,CO,PEARL LAKE,0,0.653,0,FALSE,Null,0.243027776,1,100,117.3543667,86.1506411,0.252938187,86.40357929,117.3543667
289,2,38.319,-112.193,UT,PIUTE RESERVOIR,0,9.007,0,TRUE,Null,0.98488578,1,100,92.1652,604.132255,0.494298276,604.6265533,92.1652
121,2,37.20858,-106.99847,CO,ECHO CANYON RESERVOIR,0,0.47,0,FALSE,Null,0.983615779,1,100,366.4888,22.86961917,0.029876798,22.89949597,366.4888
321,2,37.1225,-113.3794,UT,SAND HOLLOW RESERVOIR,0,83.41,0,TRUE,Null,0.987420883,1,100,744.453,8916.265532,2.649218488,8918.91475,744.453
330,2,37.387469,-105.540368,CO,SMITH RESERVOIR,0,2.727,0,FALSE,Null,0.931892584,1,100,35.57253333,290.0764936,0.302063759,290.3785574,35.57253333
209,2,44.4854,-106.7445,WY,LAKE DESMET,0,8.513,0,FALSE,Null,1,1,100,84.6356,298.2869082,0.694340608,298.9812488,84.6356
135,2,42.0296,-110.06316,WY,FONTENELLE RESERVOIR,0,28.356,0,TRUE,Null,0.984195611,1,100,856.4558,807.5563048,0.445580943,808.0018857,856.4558
267,2,39.174,-111.71,UT,NINE MILE RESERVOIR,0,0.503,0,FALSE,Null,0.9475,1,100,126.8267,73.81829222,0.177465511,73.99575773,126.8267
113,2,39.617526,-106.059521,CO,DILLON RESERVOIR,0,13.008,0,FALSE,Null,0.792313069,1,100,431.8841,1716.977444,0.912524783,1717.889968,431.8841
34,2,41.260178,-111.826341,UT,PINEVIEW RESERVOIR,0,10.098,0,FALSE,Null,0.959166305,1,100,10161.2495,687.3238024,0.339288511,687.6630909,10161.2495
1,2,39.045,-119.949,CA-NV,LAKE TAHOE,0,498.127,0,TRUE,Null,0.92,1,100,6563.4763,55520.13664,3.971888881,55524.10853,6563.4763
147,2,39.875758,-106.3306697,CO,GREEN MOUNTAIN RESERVOIR,0,8.274,0,FALSE,Null,0.834213881,1,100,431.8841,841.6119252,0.678230547,842.2901558,431.8841
203,2,43.824,-104.109,WY,LAK RESERVOIR,0,0.281,0,FALSE,Null,0.972111105,1,100,213.6524,26.0456657,0.011571631,26.05723733,213.6524
143,2,33.514,-111.69,AZ,GRANITE REEF DIVERSION DAM,0,0.5,0,TRUE,Null,0.959166305,1,100,17945.607,1001.211621,0.027522574,1001.239144,17945.607
229,2,40.3682,-105.1483,CO,LON HAGLER RESERVOIR,0,0.608,0,FALSE,Null,0.979795897,1,100,405.6177091,692.5622219,0.400650005,692.9628719,405.6177091
62,2,39.652,-105.147,CO,BEAR CREEK RESERVOIR,0,0.417,0,FALSE,Null,0.89844282,1,100,282.8668,596.0663998,0.072927281,596.1393271,282.8668
386,2,40.60222,-122.54156,CA,WHISKEYTOWN LAKE,0,12.604,0,FALSE,Null,2.74E-04,1,100,1749.956267,611.7270741,0.075033682,611.8021077,1749.956267
311,2,43.579725,-111.740432,ID,RIRIE RESERVOIR,0,5.657,0,FALSE,Null,0.959166305,1,100,1382.84,148.6895214,0.067506259,148.7570277,1382.84
351,2,38.71305,-108.039561,CO,SWEITZER LAKE,0,0.539,0,FALSE,Null,0.969535971,1,100,229.8338,42.58064778,0.03528256,42.61593034,229.8338
104,2,38.68868,-107.606656,CO,CRAWFORD RESERVOIR,0,1.52,0,FALSE,Null,0.960468636,1,100,229.8338,121.4519846,0.106155326,121.5581399,229.8338
313,2,40.775134,-111.392745,UT,ROCKPORT LAKE,0,4.252,0,FALSE,Null,0.98488578,1,100,338.3493333,466.8257236,0.217433021,467.0431566,338.3493333
158,2,39.6157,-107.6575,CO,HARVEY GAP RES,0,0.815,0,FALSE,Null,0.851469318,1,100,525.5033333,217.9535631,0.184437817,218.138001,525.5033333
268,2,40.714534,-106.460408,CO,NORTH DELANEY BUTTE LAKE,0,0.658,0,FALSE,Null,0.8470183,1,100,8.49252,50.41460758,0.406128805,50.82073638,8.49252
68,2,40.946926,-106.012515,CO,BIG HOHNHOLZ LAKE NO 3,0,0.182,0,FALSE,Null,1,1,100,405.6177091,338.1309282,0.40967529,338.5406035,405.6177091
344,2,40.5144,-109.5372,UT,STEINAKER RESERVOIR,0,2.77,0,FALSE,Null,0.931001396,1,100,168.64856,218.7141935,0.221788537,218.935982,168.64856
132,2,39.642,-111.309,UT,FAIRVIEW LAKE,0,0.623,0,FALSE,Null,0.972111105,1,100,126.8267,59.30688375,0.08733768,59.39422143,126.8267
21,2,43.01954,-109.7789,WY,FREMONT LAKE,0,20.441,0,FALSE,Null,2.82E-04,1,100,74.3367,568.5784787,0.785521275,569.364,74.3367
105,2,38.9198,-105.0239,CO,CRYSTAL CREEK RESERVOIR,0,0.447,0,FALSE,Null,0.09375,1,100,141.53476,892.2876024,0.239759081,892.5273615,141.53476
192,2,39.809,-99.941,KS,KEITH SEBELIUS RESERVOIR,0,1.972,0,FALSE,Null,0.8875,1,100,172.8912,52.34918408,0.065766592,52.41495067,172.8912
79,2,43.39993,-108.17013,WY,BOYSEN RESERVOIR (inflow),0,74.943,0,TRUE,Null,1,1,100,380.2930667,1885.009787,1.866428111,1886.876215,380.2930667
86,2,46.647,-111.725,MT,CANYON FERRY LAKE,0,132.777,0,TRUE,Null,0.930790994,1,100,1097.2763,2596.857622,1.220949585,2598.078571,1097.2763
211,2,40.37551,-105.488205,CO,LAKE ESTES,0,0.561,0,FALSE,Null,0.463376197,1,100,405.6177091,274.0936937,0.190600572,274.2842943,405.6177091
98,2,39.021356,-106.2467778,CO,CLEAR CREEK RESERVOIR,0,1.572,0,FALSE,Null,0.676323443,1,100,111.58288,191.7643172,0.28235992,192.0466771,111.58288
349,2,34.641,-104.375,NM,SUMNER LAKE,0,17.649,0,FALSE,Null,0.964365076,1,100,59.73,435.2595795,0.147475246,435.4070547,59.73
318,2,37.968803,-107.293879,CO,SAN CRISTOBAL LAKE,0,1.316,0,FALSE,Null,0.640101066,1,100,4.97388,73.58986935,0.178907945,73.7687773,4.97388
76,2,39.399,-120.107,CA,BOCA RESERVOIR,0,3.909,0,FALSE,Null,3.01E-04,1,100,1514.0831,1205.103378,0.315385296,1205.418763,1514.0831
10,2,38.44,-109.0446,CO,BUCKEYE RESERVOIR,0,0.442,0,FALSE,Null,0.85874909,1,100,1189.4958,22.30871321,0.011021122,22.31973433,1189.4958
365,2,37.488,-102.378,CO,TURKS POND,0,0.206,0,FALSE,Null,0.902968438,1,100,113.2336,6.101647023,0.003023347,6.104670369,113.2336
328,2,38.6891,-105.0529,CO,SKAGUAY RESERVOIR,0,0.441,0,FALSE,Null,0.176776695,1,100,141.53476,259.7442623,0.10974317,259.8540055,141.53476
248,2,37.04886111,-119.6403333,CA,MILLERTON LAKE,0,17.799,0,TRUE,Null,1.57E-04,1,100,25376.9602,1170.739658,0.069592884,1170.809251,25376.9602
360,2,39.05,-107.876,CO,TRICKLE PARK RESERVOIR,0,0.461,0,FALSE,Null,0.136930639,1,100,229.8338,178.9012196,0.176248239,179.0774678,229.8338
273,2,42.285,-111.735,ID,ONEIDA NARROWS RESERVOIR,0,1.74,0,FALSE,Null,0.932737905,1,100,162.6466,71.7411623,0.037916639,71.77907894,162.6466
3,2,37.6681,-105.7343,CO,SAN LUIS LAKE,0,2.153,0,FALSE,Null,0.647759788,1,100,443.269,166.6614417,0.10306148,166.7645032,443.269
245,2,41.02306,-110.58513,WY,MEEKS CABIN RESERVOIR,0,2.286,0,FALSE,Null,0.281957444,1,100,285.8533,111.0886164,0.063047558,111.151664,285.8533
300,2,37.1905,-113.3888,UT,QUAIL CREEK RESERVOIR,0,2.491,0,TRUE,Null,1,1,100,742.29005,775.4775689,0.426889413,775.9044583,742.29005
200,2,37.256709,-106.345628,CO,LA JARA RESERVOIR,0,2.916,0,FALSE,Null,2.08E-04,1,100,76.24926667,184.4621981,0.255293004,184.7174911,76.24926667
120,2,40.327,-105.579,CO,EAST PORTAL RESERVOIR,0,0.007,0,FALSE,Null,3.00E-04,1,100,405.6177091,3.471311109,0.002845199,3.474156309,405.6177091
298,2,37.417,-108.407,CO,PUETT RESERVOIR,0,0.621,0,FALSE,Null,0.922675222,1,100,149.22364,155.4116387,0.41692106,155.8285598,149.22364
244,2,40.054439,-105.752928,CO,MEADOW CREEK RESERVOIR,0,0.422,0,FALSE,Null,1.00E-07,1,100,44.62577778,87.25635781,0.043686007,87.30004381,44.62577778
47,2,42.53542,-106.71227,WY,ALCOVA RESERVOIR,0,9.177,0,FALSE,Null,0.995,1,100,546.6019,951.7148476,0.792650451,952.5074981,546.6019
246,2,38.2093,-103.6865,CO,MEREDITH RESERVOIR,0,22.414,0,FALSE,Null,1,1,100,265.9976,2113.663925,1.405073675,2115.068999,265.9976
81,2,44.4538,-109.19316,WY,BUFFALO BILL RESERVOIR (inflow),0,26.376,0,FALSE,Null,0.614024959,1,100,140.7456,745.2763118,1.239206698,746.5155185,140.7456
89,2,40.3559,-106.8142,CO,CATAMOUNT LAKE,0,2.123,0,FALSE,Null,0.887397881,1,100,117.3543667,212.540142,0.437036649,212.9771786,117.3543667
13,2,41.92608889,-121.0756361,OR,CLEAR LAKE (OR),0,100.99,0,TRUE,Null,1.48E-04,1,100,3375.3966,3594.020319,0.845648084,3594.865967,3375.3966
336,2,38.972058,-105.6239339,CO,SPINNEY MTN RES,0,10.027,0,FALSE,Null,0.996468765,1,100,99.007,2251.777003,1.141244018,2252.918247,99.007
150,2,42.2899,-104.7649,WY,GUERNSEY RESERVOIR,0,7.843,0,FALSE,Null,0.997496867,1,100,65.76635,489.0175642,0.562314177,489.5798784,65.76635
195,2,44.37,-104.792,WY,KEYHOLE RESERVOIR,0,21.719,0,FALSE,Null,0.98488578,1,100,206.1228,639.3160945,0.379711543,639.6958061,206.1228
178,2,42.173225,-122.466338,OR,HYATT RESERVOIR,0,3.276,0,FALSE,Null,0.306186218,1,100,1510.23685,908.4006575,0.282854724,908.6835123,1510.23685
14,2,39.58251,-111.2376,UT,CLEVELAND RESERVOIR,0,0.561,0,FALSE,Null,0.987420883,1,100,72.4905,56.75902103,0.117459012,56.87648004,72.4905
124,2,36.594616,-106.734195,NM,EL VADO RESERVOIR,0,12.579,0,FALSE,Null,0.848203071,1,100,290.02535,817.4222789,0.952246461,818.3745254,290.02535
388,2,37.79,-111.64,UT,WIDE HOLLOW RESERVOIR,0,0.425,0,FALSE,Null,1,1,100,3922.0347,30.64868754,0.00848123,30.65716877,3922.0347
282,2,42.49383,-106.90804,WY,PATHFINDER RESERVOIR (inflow),0,70.115,0,TRUE,Null,0.98488578,1,100,623.2976333,2217.828431,1.679855678,2219.508287,623.2976333
364,2,37.0519,-106.4559,CO,TRUJILLO MEADOWS RES,0,0.288,0,FALSE,Null,2.91E-04,1,100,76.24926667,16.3270112,0.023580893,16.35059209,76.24926667
337,2,47.959,-116.873,ID,SPIRIT LAKE,0,6.268,0,FALSE,Null,1.00E-04,1,100,798.73128,299.9866747,0.123619581,300.1102943,798.73128
30,2,38.93,-105.054,CO,NORTH CATAMOUNT RESERVOIR,0,0.988,0,FALSE,Null,0.15625,1,100,141.53476,1572.978272,0.886825713,1573.865097,141.53476
171,2,38.0575,-103.6158,CO,HOLBROOKE LAKE,0,2.224,0,FALSE,Null,0.988168002,1,100,544.3756,143.0122534,0.070342395,143.0825958,544.3756
17,2,40.371,-105.231,CO,FLATIRON RESERVOIR,0,0.167,0,FALSE,Null,1.39E-04,1,100,405.6177091,161.1772721,0.08383215,161.2611042,405.6177091
11,2,42.937,-115.963,ID,C.J. STRIKE RESERVOIR,0,25.427,0,TRUE,Null,0.885516798,1,100,406.0493667,842.410165,0.31245017,842.7226152,406.0493667
213,2,34.2966,-114.1394,AZ-CA,LAKE HAVASU,0,17.368,0,TRUE,Null,0.932737905,0,100,56119.412,1656.845773,0.10328252,1656.949056,56119.412
310,2,37.7245,-107.2882,CO,RIO GRANDE RESERVOIR,0,4.332,0,FALSE,Null,2.82E-04,1,100,4.97388,238.9698491,0.702807104,239.6726562,4.97388
346,2,39.58805,-122.527805,CA,STONY GORGE RESERVOIR,0,5.595,0,FALSE,Null,0.911810904,1,100,781.9924,339.3260501,0.02351979,339.3495699,781.9924
59,2,47.671,-119.296,WA,BANKS LAKE,0,108.774,0,TRUE,Null,0.549158447,1,100,4921.028,6703.530579,0.865203615,6704.395783,4921.028
125,2,37.547573,-107.8066809,CO,ELECTRA LAKE,0,3.239,0,FALSE,Null,0.97905056,1,100,257.6173,195.6311766,0.249315472,195.8804921,257.6173
374,2,37.3953,-107.5614,CO,VALLECITO RESERVOIR,0,10.852,0,FALSE,Null,0.477719635,1,100,257.6173,789.450406,1.107277537,790.5576836,257.6173
165,2,45.481799,-123.211395,OR,HENRY HAGG LAKE,0,3.608,0,FALSE,Null,1.57E-04,1,100,15054.856,50.71822075,0.009442131,50.72766288,15054.856
32,2,47.937,-115.707,MT,NOXON RESERVOIR,0,31.725,0,FALSE,Null,0.9042,1,100,173.4161,675.3686813,0.356582052,675.7252634,173.4161
235,2,43.327,-114.399,ID,MAGIC RESERVOIR,0,14.222,0,FALSE,Null,0.946044396,1,100,238.5218,372.8343256,0.248705696,373.0830313,238.5218
64,2,37.946369,-104.858743,CO,BECKWITH RESERVOIR,0,0.221,0,FALSE,Null,0.947993671,1,100,2295.7678,41.95513675,0.012295519,41.96743227,2295.7678
152,2,39.3509,-112.6155,UT,GUNNISON BEND RESERVOIR,0,2.007,0,FALSE,Null,0.968142,1,100,332.7142,105.5183678,0.030185626,105.5485535,332.7142
342,2,40.1933,-110.4547,UT,STARVATION RESERVOIR,0,11.098,0,TRUE,Null,0.987420883,1,100,119.88535,582.9043897,0.470168461,583.3745582,119.88535
390,2,37.5142,-107.2229,CO,WILLIAMS CREEK RESERVOIR,0,1.348,0,FALSE,Null,2.94E-04,1,100,4.97388,77.88493652,0.132990182,78.01792671,4.97388
48,2,42.656,-111.653,ID,ALEXANDER RESERVOIR,0,4.294,0,FALSE,Null,0.959166305,1,100,63.77233333,209.8379929,0.12607736,209.9640703,63.77233333
177,2,48.341,-113.983,MT,HUNGRY HORSE RESERVOIR,0,95.488,0,TRUE,Null,0.698731422,1,100,2658.0936,918.9590636,0.334471568,919.2935352,2658.0936
128,2,38.907782,-105.480656,CO,ELEVEN MILE RESERVOIR,0,12.595,0,FALSE,Null,1,1,100,99.007,3485.528013,1.137484671,3486.665498,99.007
43,2,38.377,-115.108,NV,ADAMS-MCGILL RESERVOIR,0,2.739,0,FALSE,Null,1,1,100,662.7134,719.1929119,0.461851969,719.6547638,662.7134
249,2,39.0939,-111.19307,UT,MILLSITE RESERVOIR,0,1.534,0,FALSE,Null,1,1,100,72.4905,92.20612215,0.065066896,92.27118905,72.4905
286,2,47.98,-116.558,ID,PEND OREILLE LAKE,0,375.404,0,TRUE,Null,0.808732403,1,100,1407.09038,9259.003005,4.053175687,9263.056181,1407.09038
380,2,40.639,-105.172,CO,WATSON LAKE,0,0.155,0,FALSE,Null,0.29426816,1,100,405.6177091,62.12503079,0.028371009,62.1534018,405.6177091
281,2,37.1986,-107.8095,CO,PASTORIUS RESERVOIR,0,0.191,0,FALSE,Null,0.465510472,1,100,257.6173,20.63082079,0.022365281,20.65318607,257.6173
127,2,33.155,-107.19071,NM,ELEPHANT BUTTE RESERVOIR,0,31.14,0,TRUE,Null,0.970824392,1,100,188.2581,892.0020798,0.622299346,892.6243791,188.2581
111,2,40.407,-111.527,UT,DEER CREEK RESERVOIR,0,10.294,0,TRUE,Null,0.891627725,1,100,151.135,2768.198356,0.365881762,2768.564238,151.135
332,2,40.139,-111.027,UT,SOLDIER CREEK RESERVOIR,0,53.767,0,TRUE,Null,0.98488578,1,100,151.135,4072.152298,1.804129175,4073.956427,151.135
362,2,40.614694,-122.446138,CA,TRINITY LAKE,0,66.899,0,TRUE,Null,3.03E-04,1,100,426.5808,7251.277711,1.450997218,7252.728709,426.5808
322,2,41.471965,-106.7868887,WY,SARATOGA RESERVOIR,0,1.13,0,FALSE,Null,1,1,100,76.69573333,44.96439069,0.033016214,44.9974069,76.69573333
78,2,40.4376,-105.0396,CO,BOYD LAKE,0,6.369,0,FALSE,Null,1,1,100,405.6177091,5923.991444,0.981391719,5924.972835,405.6177091
280,2,40.7849,-105.5613,CO,PARVIN LAKE,0,0.272,0,FALSE,Null,2.81E-04,1,100,405.6177091,467.7983628,0.547796947,468.3461597,405.6177091
333,2,46.167,-116.737,ID,SOLDIERS MEADOW RESERVOIR,0,0.46,0,FALSE,Null,0.92,1,100,584.4852,96.11636403,0.07648269,96.19284673,584.4852
190,2,40.592,-111.43,UT,JORDANELLE RESERVOIR,0,0.268,0,FALSE,Null,0.767414588,1,100,151.135,37.11364913,0.010518378,37.12416751,151.135
170,2,41.02465,-106.86809,WY,HOG PARK RESERVOIR,0,2.114,0,FALSE,Null,2.82E-04,1,100,76.69573333,106.5525364,0.120081393,106.6726178,76.69573333
240,2,40.345,-105.532,CO,MARYS LAKE,0,0.151,0,FALSE,Null,2.75E-04,1,100,405.6177091,106.9414815,0.081700433,107.0231819,405.6177091
29,2,41.8972,-111.9745,UT,NEWTON RESERVOIR,0,0.62,0,FALSE,Null,0.959166305,1,100,742.29005,71.19572997,0.055075072,71.25080504,742.29005
185,2,40.392532,-104.090533,CO,JACKSON RESERVOIR,0,9.852,0,FALSE,Null,0.922749153,1,100,782.7526,1542.817274,0.316557612,1543.133832,782.7526
167,2,36.667197,-106.705774,NM,HERON RESERVOIR,0,18.199,0,TRUE,Null,0.931331574,1,100,290.02535,1084.710253,1.234670742,1085.944923,290.02535
27,2,39.451014,-105.860042,CO,JEFFERSON LAKE,0,0.362,0,FALSE,Null,0.294108823,1,100,99.007,64.55668868,0.028196836,64.58488552,99.007
179,2,41.6256,-111.8663,UT,HYRUM RESERVOIR,0,1.748,0,FALSE,Null,0.946044396,1,100,742.29005,233.2514579,0.094316236,233.3457741,742.29005
35,2,40.58547,-109.44141,UT,RED FLEET RESERVOIR,0,2.026,0,FALSE,Null,0.969819983,1,100,415.1295333,130.5268356,0.181681498,130.7085171,415.1295333
287,2,43.204887,-108.7630017,WY,PILOT BUTTE RESERVOIR,0,3.376,0,FALSE,Null,0.648090534,1,100,380.2930667,132.2589476,0.127454517,132.3864021,380.2930667
270,2,40.7891,-103.2673,CO,NORTH STERLING RES,0,10.724,0,FALSE,Null,0.993774622,1,100,687.1122,1548.501492,0.437136161,1548.938628,687.1122
222,2,35.217,-97.247,OK,LAKE THUNDERBIRD,0,22.251,0,FALSE,Null,0.877952163,1,100,7454.4126,15822.56055,0.67685435,15823.23741,7454.4126
82,2,32.91162,-107.30596,NM,CABALLO RESERVOIR,0,12.915,0,TRUE,Null,1,1,100,188.2581,443.1894037,0.300524249,443.4899279,188.2581
187,2,39.306701,-111.276651,UT,JOES VALLEY RESERVOIR,0,4.828,0,FALSE,Null,0.946044396,1,100,72.4905,316.4570989,0.251037456,316.7081363,72.4905
173,2,44.511,-115.918,ID,HORSETHIEF RESERVOIR,0,1.001,0,FALSE,Null,1.30E-04,1,100,74.6444,35.67344125,0.077874804,35.75131605,74.6444
137,2,35.1795,-98.4766,OK,FORT COBB RESERVOIR,0,15.81,0,TRUE,Null,0.992471662,1,100,848.0936,2525.462859,0.351356585,2525.814216,848.0936
199,3,38.590707,-111.847012,UT,KOOSHAREM RESERVOIR,0,1.399,0,FALSE,Null,0.937515354,1,100,92.1652,102.9404379,0.119749012,103.0601869,92.1652
288,3,40.3637,-105.2835,CO,PINEWOOD LAKE,0,0.369,0,FALSE,Null,1.80E-04,1,100,405.6177091,201.8852897,0.071835164,201.9571249,405.6177091
278,3,37.715,-112.638,UT,PANGUITCH LAKE,0,4.257,0,TRUE,Null,1,1,100,145.9946,485.2779214,0.359735573,485.637657,145.9946
338,3,40.284767,-106.83396,CO,STAGECOACH RESERVOIR,0,13.634,0,FALSE,Null,0.96695398,1,100,117.3543667,1062.708171,1.39962685,1064.107797,117.3543667
136,3,38.517,-111.532,UT,FORSYTH RESEVOIR,0,0.672,0,FALSE,Null,0.735271888,1,100,92.1652,105.7196405,0.201312856,105.9209533,92.1652
101,3,37.8834,-107.20451,CO,CONTINENTAL RESERVOIR,0,1.514,0,FALSE,Null,0.111803399,1,100,4.97388,85.0617734,0.337175338,85.39894874,4.97388
324,3,45.752,-102.204,SD,SHADEHILL RESERVOIR,0,15.383,0,FALSE,Null,0.980183656,1,100,89.052,457.308211,0.281223499,457.5894345,89.052
78,3,40.4376,-105.0396,CO,BOYD LAKE,0,6.369,0,FALSE,Null,1,1,100,405.6177091,5923.991444,0.981391719,5924.972835,405.6177091
356,3,44.285,-106.922,WY,TIE HACK RESERVOIR,0,0.249,0,FALSE,Null,2.86E-04,1,100,84.6356,8.217684444,0.01532696,8.233011404,84.6356
45,3,42.413,-122.771,OR,AGATE RESERVOIR,0,0.827,0,FALSE,Null,0.387298335,1,100,1510.23685,49.41046525,0.011236836,49.42170209,1510.23685
271,3,43.203399,-108.580271,WY,OCEAN LAKE,0,24.686,0,FALSE,Null,0.985352729,1,100,380.2930667,770.2296423,0.667538545,770.8971808,380.2930667
309,3,40.0884,-108.2097,CO,RIO BLANCO LAKE,0,0.481,0,FALSE,Null,0.457463471,1,100,63.91713333,26.0989414,0.018942943,26.11788434,63.91713333
244,3,40.054439,-105.752928,CO,MEADOW CREEK RESERVOIR,0,0.422,0,FALSE,Null,1.00E-07,1,100,44.62577778,87.25635781,0.043686007,87.30004381,44.62577778
148,3,39.9369,-105.3735,CO,GROSS RESERVOIR,0,1.68,0,FALSE,Null,2.84E-04,1,100,2192.5254,914.8182871,0.163816164,914.9821033,2192.5254
124,3,36.594616,-106.734195,NM,EL VADO RESERVOIR,0,12.579,0,FALSE,Null,0.848203071,1,100,290.02535,817.4222789,0.952246461,818.3745254,290.02535
307,3,39.6306,-107.7578,CO,RIFLE GAP RESERVOIR,0,0.975,0,FALSE,Null,0.887411967,1,100,525.5033333,250.4382026,0.209846224,250.6480488,525.5033333
195,3,44.37,-104.792,WY,KEYHOLE RESERVOIR,0,21.719,0,FALSE,Null,0.98488578,1,100,206.1228,639.3160945,0.379711543,639.6958061,206.1228
173,3,44.511,-115.918,ID,HORSETHIEF RESERVOIR,0,1.001,0,FALSE,Null,1.30E-04,1,100,74.6444,35.67344125,0.077874804,35.75131605,74.6444
130,3,42.15941,-122.6167,OR,EMIGRANT LAKE,0,3.157,0,FALSE,Null,0.241171308,1,100,1510.23685,381.3134637,0.107897654,381.4213614,1510.23685
108,3,41.418,-98.758,NE,DAVIS CREEK RESERVOIR (NE),0,1.518,0,FALSE,Null,0.85,1,100,233.8882,27.34797694,0.036618197,27.38459513,233.8882
355,3,38.2202,-102.6339,CO,THURSTON RESERVOIR,0,0.825,0,FALSE,Null,0.992375937,1,100,351.2486,35.45402559,0.054796768,35.50882236,351.2486
34,3,41.260178,-111.826341,UT,PINEVIEW RESERVOIR,0,10.098,0,FALSE,Null,0.959166305,1,100,10161.2495,687.3238024,0.339288511,687.6630909,10161.2495
8,3,40.3872,-105.133,CO,BOEDECKER RESERVOIR,0,1.521,0,FALSE,Null,0.97851929,1,100,405.6177091,1407.926999,0.551294259,1408.478293,405.6177091
85,3,40.73063,-109.20526,UT,CALDER RESERVOIR,0,0.255,0,FALSE,Null,0.842335395,1,100,168.64856,17.44311377,0.024478489,17.46759226,168.64856
28,3,42.545,-112.763,ID,MILNER LAKE,0,17.603,0,FALSE,Null,1,1,100,2468.272867,1611.066367,0.375325571,1611.441693,2468.272867
376,3,41.97851,-110.65742,WY,VIVA NAUGHTON RESERVOIR,0,5.623,0,FALSE,Null,1,1,100,250.685,199.5742302,0.100195964,199.6744262,250.685
41,3,46.785,-116.757,ID,SPRING VALLEY RESERVOIR,0,0.208,0,FALSE,Null,0.980859215,1,100,1137.8746,5.658739827,0.002733195,5.661473022,1137.8746
125,3,37.547573,-107.8066809,CO,ELECTRA LAKE,0,3.239,0,FALSE,Null,0.97905056,1,100,257.6173,195.6311766,0.249315472,195.8804921,257.6173
317,3,33.575,-111.536,AZ,SAGUARO LAKE,0,2.267,0,TRUE,Null,0.961769203,0,100,17945.607,6736.4718,0.183628512,6736.655429,17945.607
345,3,40.0263,-107.1242,CO,STILLWATER RESERVOIR,0,0.522,0,FALSE,Null,0.223606798,1,100,117.3543667,128.7101964,0.203482721,128.9136791,117.3543667
