FID,Iteration,Latitude,Longitude,State,Lake,Lake ID,Lake Size km2,Number of Lakes in Buffer,Infected?,Infect Reduction Type,HSI,Probability of Infection,Boat Threshold,Initial Boats,Uninfected Boats Arriving,Infected Boats Arriving,Total Boats Arriving,Total Boats Leaving
177,1,48.341,-113.983,MT,HUNGRY HORSE RESERVOIR,0,95.488,0,TRUE,Null,0.698731422,1,100,2658.0936,477.2975401,441.9959951,919.2935352,2658.0936
26,0,39.347513,-110.94731,UT,HUNTINGTON LAKE,0,0.744,0,FALSE,Null,0.997496867,1,100,126.8267,29.38079897,12.15788947,41.53868843,126.8267
26,1,39.347513,-110.94731,UT,HUNTINGTON LAKE,0,0.744,0,FALSE,Null,0.997496867,1,100,126.8267,13.62394464,27.9147438,41.53868843,126.8267
178,0,42.173225,-122.466338,OR,HYATT RESERVOIR,0,3.276,0,FALSE,Null,0.306186218,1,100,1510.23685,901.4382702,7.245242102,908.6835123,1510.23685
178,1,42.173225,-122.466338,OR,HYATT RESERVOIR,0,3.276,0,FALSE,Null,0.306186218,1,100,1510.23685,853.8376652,54.84584707,908.6835123,1510.23685
179,0,41.6256,-111.8663,UT,HYRUM RESERVOIR,0,1.748,0,FALSE,Null,0.946044396,1,100,742.29005,221.8691344,11.47663975,233.3457741,742.29005
179,1,41.6256,-111.8663,UT,HYRUM RESERVOIR,0,1.748,0,FALSE,Null,0.946044396,1,100,742.29005,183.8811313,49.46464277,233.3457741,742.29005
180,0,32.8834,-114.4676,AZ-CA,IMPERIAL RESERVOIR,0,5.749,0,TRUE,Null,0.98488578,0,100,5445.2764,113.7954725,637.6684246,751.4638971,5445.2764
180,1,32.8834,-114.4676,AZ-CA,IMPERIAL RESERVOIR,0,5.749,0,TRUE,Null,0.98488578,0,100,5445.2764,17.72996568,733.7339314,751.4638971,5445.2764
181,0,39.034135,-108.003058,CO,ISLAND LAKE,0,0.583,0,FALSE,Null,3.01E-04,1,100,10.6247,182.533225,4.551636797,187.0848618,10.6247
181,1,39.034135,-108.003058,CO,ISLAND LAKE,0,0.583,0,FALSE,Null,3.01E-04,1,100,10.6247,179.0653118,8.019550018,187.0848618,10.6247
182,0,44.419,-111.397,ID,ISLAND PARK RESERVOIR,0,29.627,0,FALSE,Null,0.58693296,1,100,177.9411,659.8477056,91.98124086,751.8289465,177.9411
182,1,44.419,-111.397,ID,ISLAND PARK RESERVOIR,0,29.627,0,TRUE,Null,0.58693296,1,100,177.9411,454.8390914,296.989855,751.8289465,177.9411
183,0,37.3994,-108.2722,CO,JACKSON GULCH RESERVOIR,0,0.902,0,FALSE,Null,0.954945025,1,100,257.6173,40.88436766,10.78662113,51.67098879,257.6173
183,1,37.3994,-108.2722,CO,JACKSON GULCH RESERVOIR,0,0.902,0,FALSE,Null,0.954945025,1,100,257.6173,32.4818793,19.18910949,51.67098879,257.6173
184,0,43.88918,-110.65877,WY,JACKSON LAKE,0,108.671,0,TRUE,Null,0.519521414,1,100,323.4832,2343.172348,365.6631054,2708.835453,323.4832
184,1,43.88918,-110.65877,WY,JACKSON LAKE,0,108.671,0,TRUE,Null,0.519521414,1,100,323.4832,1707.77552,1001.059934,2708.835453,323.4832
185,0,40.392532,-104.090533,CO,JACKSON RESERVOIR,0,9.852,0,FALSE,Null,0.922749153,1,100,782.7526,1516.008178,27.12565383,1543.133832,782.7526
185,1,40.392532,-104.090533,CO,JACKSON RESERVOIR,0,9.852,0,FALSE,Null,0.922749153,1,100,782.7526,1491.990352,51.14348001,1543.133832,782.7526
186,0,46.946,-98.703,ND,JAMESTOWN RESERVOIR,0,8.397,0,FALSE,Null,1,1,100,634.8756,149.1834269,6.675142533,155.8585695,634.8756
186,1,46.946,-98.703,ND,JAMESTOWN RESERVOIR,0,8.397,0,FALSE,Null,1,1,100,634.8756,142.4675797,13.39098975,155.8585695,634.8756
27,0,39.451014,-105.860042,CO,JEFFERSON LAKE,0,0.362,0,FALSE,Null,0.294108823,1,100,99.007,63.06248567,1.522399845,64.58488552,99.007
27,1,39.451014,-105.860042,CO,JEFFERSON LAKE,0,0.362,0,FALSE,Null,0.294108823,1,100,99.007,61.839251,2.745634518,64.58488552,99.007
187,0,39.306701,-111.276651,UT,JOES VALLEY RESERVOIR,0,4.828,0,FALSE,Null,0.946044396,1,100,72.4905,235.1220144,81.58612194,316.7081363,72.4905
187,1,39.306701,-111.276651,UT,JOES VALLEY RESERVOIR,0,4.828,0,TRUE,Null,0.946044396,1,100,72.4905,103.301917,213.4062193,316.7081363,72.4905
188,0,38.0745,-102.948,CO,JOHN MARTIN RESERVOIR,0,68.79,0,TRUE,Null,0.963068014,1,100,101.3057,2792.035487,209.1018368,3001.137324,101.3057
188,1,38.0745,-102.948,CO,JOHN MARTIN RESERVOIR,0,68.79,0,TRUE,Null,0.963068014,1,100,101.3057,2646.918056,354.2192676,3001.137324,101.3057
189,0,38.61,-111.633,UT,JOHNSON VALLEY RESERVOIR,0,2.772,0,FALSE,Null,0.596144278,1,100,92.1652,169.7828841,73.04662294,242.8295071,92.1652
189,1,38.61,-111.633,UT,JOHNSON VALLEY RESERVOIR,0,2.772,0,TRUE,Null,0.596144278,1,100,92.1652,94.77305088,148.0564562,242.8295071,92.1652
190,0,40.592,-111.43,UT,JORDANELLE RESERVOIR,0,0.268,0,FALSE,Null,0.767414588,1,100,151.135,34.66920704,2.454960465,37.12416751,151.135
190,1,40.592,-111.43,UT,JORDANELLE RESERVOIR,0,0.268,0,FALSE,Null,0.767414588,1,100,151.135,9.783817055,27.34035045,37.12416751,151.135
191,0,40.9387,-102.6312,CO,JUMBO RESERVOIR,0,5.74,0,FALSE,Null,0.986154146,1,100,759.5846,299.8816922,12.41883438,312.3005266,759.5846
191,1,40.9387,-102.6312,CO,JUMBO RESERVOIR,0,5.74,0,FALSE,Null,0.986154146,1,100,759.5846,289.0927201,23.20780654,312.3005266,759.5846
192,0,39.809,-99.941,KS,KEITH SEBELIUS RESERVOIR,0,1.972,0,FALSE,Null,0.8875,1,100,172.8912,46.78484174,5.630108928,52.41495067,172.8912
192,1,39.809,-99.941,KS,KEITH SEBELIUS RESERVOIR,0,1.972,0,FALSE,Null,0.8875,1,100,172.8912,43.90615822,8.508792449,52.41495067,172.8912
193,0,40.110185,-108.711222,CO,KENNEY RESERVOIR,0,1.356,0,FALSE,Null,0.996242942,1,100,63.91713333,57.53448621,9.667778513,67.20226472,63.91713333
193,1,40.110185,-108.711222,CO,KENNEY RESERVOIR,0,1.356,0,FALSE,Null,0.996242942,1,100,63.91713333,48.25349328,18.94877144,67.20226472,63.91713333
194,0,40.613,-122.446,CA,KESWICK RESERVOIR,0,0.371,0,FALSE,Null,0.383161193,1,100,1749.956267,451.8498827,0.996460769,452.8463434,1749.956267
194,1,40.613,-122.446,CA,KESWICK RESERVOIR,0,0.371,0,TRUE,Null,0.383161193,1,100,1749.956267,12.54171311,440.3046303,452.8463434,1749.956267
195,0,44.37,-104.792,WY,KEYHOLE RESERVOIR,0,21.719,0,FALSE,Null,0.98488578,1,100,206.1228,600.5338033,39.16200272,639.6958061,206.1228
195,1,44.37,-104.792,WY,KEYHOLE RESERVOIR,0,21.719,0,FALSE,Null,0.98488578,1,100,206.1228,552.4909133,87.20489273,639.6958061,206.1228
196,0,47.515,-116.556,ID,KILLARNEY LAKE,0,2.03,0,FALSE,Null,1.40E-04,1,100,798.73128,61.75069946,3.373889329,65.12458879,798.73128
196,1,47.515,-116.556,ID,KILLARNEY LAKE,0,2.03,0,FALSE,Null,1.40E-04,1,100,798.73128,32.5126288,32.61195999,65.12458879,798.73128
197,0,39.664,-99.173,KS,KIRWIN RESERVOIR,0,4.205,0,FALSE,Null,0.9375,1,100,163.5878,138.1800482,11.36644122,149.5464894,163.5878
197,1,39.664,-99.173,KS,KIRWIN RESERVOIR,0,4.205,0,FALSE,Null,0.9375,1,100,163.5878,132.3382404,17.20824902,149.5464894,163.5878
198,0,37.4334,-113.0532,UT,KOLOB RESERVOIR,0,0.943,0,FALSE,Null,0.977241014,1,100,744.453,40.10526909,38.82225343,78.92752252,744.453
198,1,37.4334,-113.0532,UT,KOLOB RESERVOIR,0,0.943,0,FALSE,Null,0.977241014,1,100,744.453,23.156588,55.77093452,78.92752252,744.453
199,0,38.590707,-111.847012,UT,KOOSHAREM RESERVOIR,0,1.399,0,FALSE,Null,0.937515354,1,100,92.1652,67.99225416,35.06793272,103.0601869,92.1652
199,1,38.590707,-111.847012,UT,KOOSHAREM RESERVOIR,0,1.399,0,FALSE,Null,0.937515354,1,100,92.1652,34.18088725,68.87929963,103.0601869,92.1652
200,0,37.256709,-106.345628,CO,LA JARA RESERVOIR,0,2.916,0,FALSE,Null,2.08E-04,1,100,76.24926667,166.7451068,17.97238432,184.7174911,76.24926667
200,1,37.256709,-106.345628,CO,LA JARA RESERVOIR,0,2.916,0,FALSE,Null,2.08E-04,1,100,76.24926667,153.3917216,31.32576946,184.7174911,76.24926667
201,0,40.135,-105.19,CO,LAGERMAN RESERVOIR,0,0.301,0,FALSE,Null,0.976858229,1,100,2192.6883,640.6725232,1.017288043,641.6898112,2192.6883
201,1,40.135,-105.19,CO,LAGERMAN RESERVOIR,0,0.301,0,FALSE,Null,0.976858229,1,100,2192.6883,639.7837709,1.906040368,641.6898112,2192.6883
202,0,39.44406,-119.04932,NV,LAHONTAN RESERVOIR,0,40.645,0,TRUE,Null,0.815348453,1,100,1556.7086,3600.900827,261.6515021,3862.55233,1556.7086
202,1,39.44406,-119.04932,NV,LAHONTAN RESERVOIR,0,40.645,0,TRUE,Null,0.815348453,1,100,1556.7086,264.0979613,3598.454368,3862.55233,1556.7086
203,0,43.824,-104.109,WY,LAK RESERVOIR,0,0.281,0,FALSE,Null,0.972111105,1,100,213.6524,25.55116409,0.506073239,26.05723733,213.6524
203,1,43.824,-104.109,WY,LAK RESERVOIR,0,0.281,0,FALSE,Null,0.972111105,1,100,213.6524,24.91619267,1.141044665,26.05723733,213.6524
204,0,38.5798,-122.2479,CA,LAKE BERRYESSA,0,75.585,0,TRUE,Null,0.58637019,1,100,4008.6794,6378.687376,264.2241702,6642.911546,4008.6794
204,1,38.5798,-122.2479,CA,LAKE BERRYESSA,0,75.585,0,TRUE,Null,0.58637019,1,100,4008.6794,477.7722122,6165.139334,6642.911546,4008.6794
205,0,34.57777778,-119.9541667,CA,LAKE CACHUMA,0,12.823,0,TRUE,Null,0.974679434,1,100,12438.8992,6276.864345,112.2306251,6389.09497,12438.8992
205,1,34.57777778,-119.9541667,CA,LAKE CACHUMA,0,12.823,0,TRUE,Null,0.974679434,1,100,12438.8992,33.20481534,6355.890155,6389.09497,12438.8992
206,0,40.059,-110.626,UT,LAKE CANYON LAKE,0,0.117,0,FALSE,Null,0.894428502,1,100,119.88535,5.273258138,1.249494904,6.522753043,119.88535
206,1,40.059,-110.626,UT,LAKE CANYON LAKE,0,0.117,0,FALSE,Null,0.894428502,1,100,119.88535,2.237657136,4.285095906,6.522753043,119.88535
207,0,44.494,-116.058,ID,LAKE CASCADE (inflow),0,104.467,0,TRUE,Null,2.77E-04,1,100,74.6444,2689.02674,309.5121765,2998.538916,74.6444
207,1,44.494,-116.058,ID,LAKE CASCADE (inflow),0,104.467,0,TRUE,Null,2.77E-04,1,100,74.6444,1942.095813,1056.443104,2998.538916,74.6444
208,0,34.40444444,-119.3372222,CA,LAKE CASITAS,0,9.156,0,TRUE,Null,0.891627725,1,100,23552.5164,2598.538977,101.1653813,2699.704358,23552.5164
208,1,34.40444444,-119.3372222,CA,LAKE CASITAS,0,9.156,0,TRUE,Null,0.891627725,1,100,23552.5164,23.63760487,2676.066753,2699.704358,23552.5164
209,0,44.4854,-106.7445,WY,LAKE DESMET,0,8.513,0,FALSE,Null,1,1,100,84.6356,280.5901629,18.39108592,298.9812488,84.6356
209,1,44.4854,-106.7445,WY,LAKE DESMET,0,8.513,0,FALSE,Null,1,1,100,84.6356,257.3607411,41.62050765,298.9812488,84.6356
210,0,48.334,-111.312,MT,LAKE ELWELL,0,50.729,0,FALSE,Null,0.98488578,1,100,69.7936,568.2771133,76.50313594,644.7802493,69.7936
210,1,48.334,-111.312,MT,LAKE ELWELL,0,50.729,0,TRUE,Null,0.98488578,1,100,69.7936,315.9522534,328.8279958,644.7802493,69.7936
211,0,40.37551,-105.488205,CO,LAKE ESTES,0,0.561,0,FALSE,Null,0.463376197,1,100,405.6177091,272.3511451,1.93314913,274.2842943,405.6177091
211,1,40.37551,-105.488205,CO,LAKE ESTES,0,0.561,0,FALSE,Null,0.463376197,1,100,405.6177091,270.5640887,3.720205553,274.2842943,405.6177091
212,0,40.13619,-105.799953,CO,LAKE GRANBY,0,28.264,0,TRUE,Null,0.585257507,1,100,44.62577778,5087.961064,106.6036588,5194.564723,44.62577778
212,1,40.13619,-105.799953,CO,LAKE GRANBY,0,28.264,0,TRUE,Null,0.585257507,1,100,44.62577778,4996.502037,198.0626862,5194.564723,44.62577778
213,0,34.2966,-114.1394,AZ-CA,LAKE HAVASU,0,17.368,0,TRUE,Null,0.932737905,0,100,56119.412,408.6991252,1248.249931,1656.949056,56119.412
213,1,34.2966,-114.1394,AZ-CA,LAKE HAVASU,0,17.368,0,TRUE,Null,0.932737905,0,100,56119.412,69.15733006,1587.791726,1656.949056,56119.412
214,0,40.789027,-106.4735006,CO,LAKE JOHN,0,2.946,0,FALSE,Null,1.58E-04,1,100,8.49252,179.2047372,11.35719079,190.561928,8.49252
214,1,40.789027,-106.4735006,CO,LAKE JOHN,0,2.946,0,FALSE,Null,1.58E-04,1,100,8.49252,168.282499,22.279429,190.561928,8.49252
215,0,43.55774,-116.64753,ID,LAKE LOWELL,0,24.519,0,FALSE,Null,0.689237114,1,100,5012.6864,593.2143882,85.78520899,678.9995972,5012.6864
215,1,43.55774,-116.64753,ID,LAKE LOWELL,0,24.519,0,TRUE,Null,0.689237114,1,100,5012.6864,330.1331584,348.8664388,678.9995972,5012.6864
216,0,36.0589,-114.7985,AZ-NV,LAKE MEAD,0,639.986,0,TRUE,Null,0.919238816,0,100,27932.282,14537.01384,65672.04498,80209.05881,27932.282
216,1,36.0589,-114.7985,AZ-NV,LAKE MEAD,0,639.986,0,TRUE,Null,0.919238816,0,100,27932.282,3538.482311,76670.5765,80209.05881,27932.282
217,0,35.49408,-114.680257,AZ-NV,LAKE MOHAVE,0,71.024,0,TRUE,Null,0.972111105,0,100,27932.282,1594.59172,26893.38617,28487.97789,27932.282
217,1,35.49408,-114.680257,AZ-NV,LAKE MOHAVE,0,71.024,0,TRUE,Null,0.972111105,0,100,27932.282,341.0942446,28146.88364,28487.97789,27932.282
218,0,37.22688,-107.907497,CO,LAKE NIGHTHORSE,0,6.029,0,FALSE,Null,0.974679434,1,100,257.6173,388.7706576,62.90640051,451.6770581,257.6173
218,1,37.22688,-107.907497,CO,LAKE NIGHTHORSE,0,6.029,0,TRUE,Null,0.974679434,1,100,257.6173,326.6554275,125.0216305,451.6770581,257.6173
219,0,43.639392,-117.236027,OR,LAKE OWYHEE,0,44.63,0,TRUE,Null,0.562891908,1,100,297.1175333,2043.485431,146.3923183,2189.877749,297.1175333
219,1,43.639392,-117.236027,OR,LAKE OWYHEE,0,44.63,0,TRUE,Null,0.562891908,1,100,297.1175333,1655.675153,534.2025969,2189.877749,297.1175333
220,0,33.852,-112.259,AZ,LAKE PLEASANT,0,29.992,0,TRUE,Null,0.895,0,100,17945.607,5983.891043,3534.578798,9518.469841,17945.607
220,1,33.852,-112.259,AZ,LAKE PLEASANT,0,29.992,0,TRUE,Null,0.895,0,100,17945.607,135.5996514,9382.87019,9518.469841,17945.607
221,0,37.516,-110.742,UT-AZ,LAKE POWELL,0,234.98,0,TRUE,Null,2.95E-04,0,100,5386.1075,6711.315481,4090.887809,10802.20329,5386.1075
221,1,37.516,-110.742,UT-AZ,LAKE POWELL,0,234.98,0,TRUE,Null,2.95E-04,0,100,5386.1075,4272.850073,6529.353217,10802.20329,5386.1075
1,0,39.045,-119.949,CA-NV,LAKE TAHOE,0,498.127,0,TRUE,Null,0.92,1,100,6563.4763,52739.54547,2784.563058,55524.10853,6563.4763
1,1,39.045,-119.949,CA-NV,LAKE TAHOE,0,498.127,0,TRUE,Null,0.92,1,100,6563.4763,6957.602268,48566.50626,55524.10853,6563.4763
222,0,35.217,-97.247,OK,LAKE THUNDERBIRD,0,22.251,0,FALSE,Null,0.877952163,1,100,7454.4126,15737.92914,85.30826501,15823.23741,7454.4126
222,1,35.217,-97.247,OK,LAKE THUNDERBIRD,0,22.251,0,TRUE,Null,0.877952163,1,100,7454.4126,15590.74989,232.4875142,15823.23741,7454.4126
223,0,46.596,-101.812,ND,LAKE TSCHIDA,0,13.495,0,FALSE,Null,0.9525,1,100,73.9566,638.9218717,14.30793888,653.2298106,73.9566
223,1,46.596,-101.812,ND,LAKE TSCHIDA,0,13.495,0,FALSE,Null,0.9525,1,100,73.9566,623.7896042,29.44020641,653.2298106,73.9566
224,0,46.209,-116.84,ID,LAKE WAHA,0,0.373,0,FALSE,Null,0.995,1,100,584.4852,79.79166804,0.763259294,80.55492733,584.4852
224,1,46.209,-116.84,ID,LAKE WAHA,0,0.373,0,FALSE,Null,0.995,1,100,584.4852,77.43526066,3.119666677,80.55492733,584.4852
225,0,42.676,-113.473,ID,LAKE WALCOTT,0,47.684,0,TRUE,Null,0.997496867,1,100,275.9345,1453.954313,237.9657743,1691.920087,275.9345
225,1,42.676,-113.473,ID,LAKE WALCOTT,0,47.684,0,TRUE,Null,0.997496867,1,100,275.9345,580.2550818,1111.665006,1691.920087,275.9345
226,0,37.406738,-107.662834,CO,LEMON RESERVOIR,0,2.574,0,FALSE,Null,0.832511802,1,100,257.6173,242.6066672,23.88491512,266.4915823,257.6173
226,1,37.406738,-107.662834,CO,LEMON RESERVOIR,0,2.574,0,FALSE,Null,0.832511802,1,100,257.6173,219.9267667,46.56481564,266.4915823,257.6173
227,0,40.942918,-105.996998,CO,LITTLE HOHNHOLZ LAKE NO 2,0,0.08,0,FALSE,Null,1,1,100,405.6177091,265.0188663,0.276787655,265.295654,405.6177091
227,1,40.942918,-105.996998,CO,LITTLE HOHNHOLZ LAKE NO 2,0,0.08,0,FALSE,Null,1,1,100,405.6177091,264.7416586,0.553995355,265.295654,405.6177091
228,0,43.435,-114.031,ID,LITTLE WOOD RIVER RESERVOIR,0,2.341,0,FALSE,Null,0.808732403,1,100,205.4712,49.39460553,9.52292779,58.91753332,205.4712
228,1,43.435,-114.031,ID,LITTLE WOOD RIVER RESERVOIR,0,2.341,0,FALSE,Null,0.808732403,1,100,205.4712,27.771508,31.14602532,58.91753332,205.4712
229,0,40.3682,-105.1483,CO,LON HAGLER RESERVOIR,0,0.608,0,FALSE,Null,0.979795897,1,100,405.6177091,690.9841837,1.978688164,692.9628719,405.6177091
229,1,40.3682,-105.1483,CO,LON HAGLER RESERVOIR,0,0.608,0,FALSE,Null,0.979795897,1,100,405.6177091,689.1983362,3.764535727,692.9628719,405.6177091
230,0,40.334642,-105.134739,CO,LONETREE RESERVOIR,0,1.852,0,FALSE,Null,0.606645696,1,100,405.6177091,1828.961107,6.040173251,1835.00128,405.6177091
230,1,40.334642,-105.134739,CO,LONETREE RESERVOIR,0,1.852,0,FALSE,Null,0.606645696,1,100,405.6177091,1823.540066,11.46121372,1835.00128,405.6177091
231,0,40.773,-109.767,UT,LONG PARK RESERVOIR,0,0.173,0,FALSE,Null,2.77E-04,1,100,31.0234,8.252087545,1.231020581,9.483108127,31.0234
231,1,40.773,-109.767,UT,LONG PARK RESERVOIR,0,0.173,0,FALSE,Null,2.77E-04,1,100,31.0234,4.249339227,5.2337689,9.483108127,31.0234
401,0,36.991,-120.937,CA,LOS BANOS CREEK RESERVOIR,0,1.94,0,FALSE,Null,0.996101164,1,100,3226.506,327.3277933,10.93303807,338.2608314,3226.506
401,1,36.991,-120.937,CA,LOS BANOS CREEK RESERVOIR,0,1.94,0,TRUE,Null,0.996101164,1,100,3226.506,25.91520469,312.3456267,338.2608314,3226.506
232,0,41.1853,-111.3983,UT,LOST CREEK RESERVOIR,0,1.448,0,FALSE,Null,0.959166305,1,100,120.8899,128.5551359,10.68751876,139.2426547,120.8899
232,1,41.1853,-111.3983,UT,LOST CREEK RESERVOIR,0,1.448,0,FALSE,Null,0.959166305,1,100,120.8899,89.8606774,49.38197725,139.2426547,120.8899
233,0,39.898477,-98.034073,KS,LOVEWELL RESERVOIR,0,11.576,0,FALSE,Null,0.997496867,1,100,94.7716,327.8146899,19.93860095,347.7532908,94.7716
233,1,39.898477,-98.034073,KS,LOVEWELL RESERVOIR,0,11.576,0,FALSE,Null,0.997496867,1,100,94.7716,313.7895963,33.96369457,347.7532908,94.7716
234,0,43.609,-115.941,ID,LUCKY PEAK LAKE,0,11.175,0,FALSE,Null,0.21937411,1,100,11397.45537,731.6897087,40.51877069,772.2084794,11397.45537
234,1,43.609,-115.941,ID,LUCKY PEAK LAKE,0,11.175,0,TRUE,Null,0.21937411,1,100,11397.45537,623.8699945,148.3384849,772.2084794,11397.45537
235,0,43.327,-114.399,ID,MAGIC RESERVOIR,0,14.222,0,FALSE,Null,0.946044396,1,100,238.5218,314.0853852,58.99764614,373.0830313,238.5218
235,1,43.327,-114.399,ID,MAGIC RESERVOIR,0,14.222,0,TRUE,Null,0.946044396,1,100,238.5218,182.7674972,190.3155341,373.0830313,238.5218
236,0,44.40112,-116.90012,ID,MANN CREEK RESERVOIR,0,1.087,0,FALSE,Null,0.580628668,1,100,147.5874,37.41957503,3.120685243,40.54026027,147.5874
236,1,44.40112,-116.90012,ID,MANN CREEK RESERVOIR,0,1.087,0,FALSE,Null,0.580628668,1,100,147.5874,24.47117384,16.06908643,40.54026027,147.5874
237,0,38.487421,-112.071748,UT,MANNING MEADOWS RESERVOIR,0,0.211,0,FALSE,Null,0.178009831,1,100,21.1227,9.235437569,5.320161288,14.55559886,21.1227
237,1,38.487421,-112.071748,UT,MANNING MEADOWS RESERVOIR,0,0.211,0,FALSE,Null,0.178009831,1,100,21.1227,4.82156552,9.734033338,14.55559886,21.1227
238,0,41.499318,-111.928905,UT,MANTUA RESERVOIR,0,2.083,0,FALSE,Null,0.96764663,1,100,430.7679333,428.2622321,14.27855081,442.5407829,430.7679333
238,1,41.499318,-111.928905,UT,MANTUA RESERVOIR,0,2.083,0,FALSE,Null,0.96764663,1,100,430.7679333,361.0507737,81.49000913,442.5407829,430.7679333
239,0,37.606417,-104.8384514,CO,MARTIN LAKE,0,0.001,0,FALSE,Null,0.958270317,1,100,209.1274,112.0081821,0.004159558,112.0123416,209.1274
239,1,37.606417,-104.8384514,CO,MARTIN LAKE,0,0.001,0,FALSE,Null,0.958270317,1,100,209.1274,112.005214,0.007127651,112.0123416,209.1274
240,0,40.345,-105.532,CO,MARYS LAKE,0,0.151,0,FALSE,Null,2.75E-04,1,100,405.6177091,106.4965979,0.526584049,107.0231819,405.6177091
240,1,40.345,-105.532,CO,MARYS LAKE,0,0.151,0,FALSE,Null,2.75E-04,1,100,405.6177091,106.0061366,1.017045342,107.0231819,405.6177091
241,0,40.76697,-109.29994,UT,MATT WARNER RESERVOIR,0,1.117,0,FALSE,Null,0.949115378,1,100,168.64856,78.40129861,7.366191621,85.76749023,168.64856
241,1,40.76697,-109.29994,UT,MATT WARNER RESERVOIR,0,1.117,0,FALSE,Null,0.949115378,1,100,168.64856,57.69678525,28.07070498,85.76749023,168.64856
242,0,34.334,-95.914,OK,MCGEE CREEK LAKE,0,0.001,0,FALSE,Null,2.97E-04,1,100,413.6212,0.062134912,0.001698411,0.063833324,413.6212
242,1,34.334,-95.914,OK,MCGEE CREEK LAKE,0,0.001,0,FALSE,Null,2.97E-04,1,100,413.6212,0.06038228,0.003451044,0.063833324,413.6212
243,0,37.50577,-108.550927,CO,MCPHEE RESERVOIR,0,17.537,0,TRUE,Null,0.981070844,1,100,149.22364,927.8882721,237.1414463,1165.029718,149.22364
243,1,37.50577,-108.550927,CO,MCPHEE RESERVOIR,0,17.537,0,TRUE,Null,0.981070844,1,100,149.22364,804.4348833,360.5948352,1165.029718,149.22364
244,0,40.054439,-105.752928,CO,MEADOW CREEK RESERVOIR,0,0.422,0,FALSE,Null,1.00E-07,1,100,44.62577778,85.70371219,1.596331628,87.30004381,44.62577778
244,1,40.054439,-105.752928,CO,MEADOW CREEK RESERVOIR,0,0.422,0,FALSE,Null,1.00E-07,1,100,44.62577778,83.25280382,4.047239998,87.30004381,44.62577778
245,0,41.02306,-110.58513,WY,MEEKS CABIN RESERVOIR,0,2.286,0,FALSE,Null,0.281957444,1,100,285.8533,94.5143899,16.63727408,111.151664,285.8533
245,1,41.02306,-110.58513,WY,MEEKS CABIN RESERVOIR,0,2.286,0,FALSE,Null,0.281957444,1,100,285.8533,55.62271443,55.52894954,111.151664,285.8533
246,0,38.2093,-103.6865,CO,MEREDITH RESERVOIR,0,22.414,0,FALSE,Null,1,1,100,265.9976,2042.037671,73.03132745,2115.068999,265.9976
246,1,38.2093,-103.6865,CO,MEREDITH RESERVOIR,0,22.414,0,TRUE,Null,1,1,100,265.9976,1974.16812,140.9008787,2115.068999,265.9976
247,0,38.495,-111.569,UT,MILL MEADOW RESEVOIR,0,0.65,0,FALSE,Null,0.702505374,1,100,167.3888,65.04469742,19.22638986,84.27108728,167.3888
247,1,38.495,-111.569,UT,MILL MEADOW RESEVOIR,0,0.65,0,FALSE,Null,0.702505374,1,100,167.3888,52.31270064,31.95838664,84.27108728,167.3888
248,0,37.04886111,-119.6403333,CA,MILLERTON LAKE,0,17.799,0,TRUE,Null,1.57E-04,1,100,25376.9602,1022.203361,148.6058898,1170.809251,25376.9602
248,1,37.04886111,-119.6403333,CA,MILLERTON LAKE,0,17.799,0,TRUE,Null,1.57E-04,1,100,25376.9602,77.48415497,1093.325096,1170.809251,25376.9602
249,0,39.0939,-111.19307,UT,MILLSITE RESERVOIR,0,1.534,0,FALSE,Null,1,1,100,72.4905,62.18030055,30.0908885,92.27118905,72.4905
249,1,39.0939,-111.19307,UT,MILLSITE RESERVOIR,0,1.534,0,FALSE,Null,1,1,100,72.4905,31.09594948,61.17523957,92.27118905,72.4905
28,0,42.545,-112.763,ID,MILNER LAKE,0,17.603,0,FALSE,Null,1,1,100,2468.272867,1520.834247,90.60744575,1611.441693,2468.272867
28,1,42.545,-112.763,ID,MILNER LAKE,0,17.603,0,TRUE,Null,1,1,100,2468.272867,214.2199787,1397.221714,1611.441693,2468.272867
250,0,38.2189,-112.8317,UT,MINERSVILLE RESERVOIR,0,4.011,0,TRUE,Null,1,1,100,172.2034,132.0604686,108.1579663,240.2184349,172.2034
250,1,38.2189,-112.8317,UT,MINERSVILLE RESERVOIR,0,4.011,0,TRUE,Null,1,1,100,172.2034,73.23171237,166.9867226,240.2184349,172.2034
251,0,37.9667,-108.3347,CO,MIRAMONTE RESERVOIR,0,1.687,0,FALSE,Null,0.976858229,1,100,73.64286667,101.512643,18.95317595,120.465819,73.64286667
251,1,37.9667,-108.3347,CO,MIRAMONTE RESERVOIR,0,1.687,0,FALSE,Null,0.976858229,1,100,73.64286667,88.81593278,31.6498862,120.465819,73.64286667
252,0,40.1106,-105.7462,CO,MONARCH LAKE,0,0.57,0,FALSE,Null,3.10E-04,1,100,44.62577778,119.6157307,2.13624538,121.7519761,44.62577778
252,1,40.1106,-105.7462,CO,MONARCH LAKE,0,0.57,0,FALSE,Null,3.10E-04,1,100,44.62577778,113.7157906,8.036185559,121.7519761,44.62577778
253,0,39.0907,-104.878,CO,MONUMENT LAKE,0,0.132,0,FALSE,Null,1,1,100,155.2376667,140.9345821,0.479004333,141.4135864,155.2376667
